UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure,Temp_Diff,Torque_RPM_Ratio,Air temperature [K]_Rolling_Mean,Air temperature [K]_Rolling_Std,Process temperature [K]_Rolling_Mean,Process temperature [K]_Rolling_Std,Torque [Nm]_Rolling_Mean,Torque [Nm]_Rolling_Std
297,L47476,L,0.29347826086956275,0.3456790123456841,0.13213038416763678,0.5824175824175825,0.48221343873517786,0,0,0,0,0,0,1,0.6444444444444437,0.5086898834901015,0.3017621145374534,0.19611613517922327,0.3450881612090697,0.2731791823135315,0.5673716012084592,0.2863906173528475
298,L47477,L,0.29347826086956275,0.3456790123456841,0.31722933643771833,0.29532967032967034,0.49011857707509876,0,0,0,0,0,0,1,0.6444444444444437,0.21518608158592412,0.2995594713656473,0.24019223075081583,0.347607052896727,0.1727736850761745,0.4773413897280966,0.425073122935356
299,H29712,H,0.28260869565216495,0.3456790123456841,0.5593713620488941,0.20467032967032966,0.4980237154150197,0,0,0,0,0,0,1,0.6666666666666707,0.11943645812684707,0.29515418502202806,0.36689969290547425,0.347607052896727,0.1727736850761745,0.3196374622356496,0.5404209823145082
300,M15159,M,0.2717391304347814,0.3209876543209944,0.23224679860302677,0.43681318681318687,0.5177865612648221,0,0,0,0,0,0,1,0.6444444444444437,0.34233880671192646,0.28854625550660984,0.500000000065657,0.3425692695214124,0.4232073694665228,0.22598187311178253,0.40033071375153173
301,L47480,L,0.2717391304347814,0.3333333333333357,0.26426076833527357,0.4739010989010988,0.5296442687747035,0,0,0,0,0,0,1,0.6666666666666583,0.35664305070929053,0.2819383259911845,0.43852900971422104,0.33753148614608364,0.34554737018724563,0.27190332326283984,0.41848282945824444
302,L47481,L,0.2608695652173836,0.3333333333333357,0.3329452852153668,0.3200549450549451,0.5375494071146245,0,0,0,0,0,0,1,0.6888888888888849,0.22806748973164048,0.2753303964757734,0.5000000000671163,0.33501259445843345,0.3232299675328396,0.15649546827794558,0.2970557475694311
303,H29716,H,0.2717391304347814,0.3333333333333357,0.20023282887077998,0.42994505494505497,0.5454545454545454,0,0,0,0,0,0,1,0.6666666666666583,0.35026813977013543,0.27092511013216125,0.31008683652573776,0.33249370277077617,0.2731791823100298,0.21570996978851964,0.2998683944821491
304,M15163,M,0.2717391304347814,0.3333333333333357,0.18102444703143195,0.5453296703296703,0.5652173913043478,0,0,0,0,0,0,1,0.6666666666666583,0.4494014230641407,0.26872246696034807,0.19611613518883833,0.3299748110831189,0.17277368506867366,0.365558912386707,0.2132855021113434
305,L47484,L,0.2717391304347814,0.3333333333333357,0.3311990686845169,0.32554945054945056,0.5770750988142292,0,0,0,0,0,0,1,0.6666666666666583,0.23218129782262803,0.2687224669603552,0.19611613518883833,0.33249370277077617,0.0,0.31661631419939573,0.2595077607973856
306,L47485,L,0.2717391304347814,0.3333333333333357,0.5593713620488941,0.21153846153846156,0.5849802371541502,0,0,0,0,0,0,1,0.6666666666666583,0.12319309113353404,0.2687224669603552,0.19611613518883833,0.33249370277077617,0.0,0.20120845921450148,0.34869768897669823
307,L47486,L,0.2717391304347814,0.3333333333333357,0.11990686845168808,0.5947802197802198,0.592885375494071,0,0,0,0,0,0,1,0.6666666666666583,0.5272640832662978,0.27092511013216125,0.0,0.33249370277077617,0.0,0.32205438066465264,0.4420900233151525
308,M15167,M,0.2717391304347814,0.3333333333333357,0.2392316647264261,0.45054945054945056,0.6007905138339921,0,0,0,0,0,0,1,0.6666666666666583,0.3497073553288966,0.27092511013216125,0.0,0.33249370277077617,0.0,0.331117824773414,0.4437557203175367
309,L47488,L,0.28260869565216495,0.3456790123456841,0.07974388824214207,0.5961538461538461,0.6126482213438734,0,0,0,0,0,0,1,0.6666666666666707,0.5574817442444278,0.27312775330397443,0.19611613518759813,0.33501259445843345,0.1727736850707484,0.353474320241692,0.47690018159408365
310,M15169,M,0.28260869565216495,0.3456790123456841,0.16356228172293374,0.5082417582417581,0.6205533596837944,0,0,0,0,0,0,1,0.6666666666666707,0.4293361257257858,0.2753303964757734,0.24019223075660712,0.33753148614608364,0.21160368471500426,0.4338368580060422,0.4454156417397152
311,H29724,H,0.29347826086956275,0.3580246913580325,0.2083818393480792,0.5219780219780219,0.6324110671936758,0,0,0,0,0,0,1,0.6666666666666707,0.417091772661864,0.27973568281938554,0.3668996929079732,0.3425692695214124,0.32322996753460154,0.5703927492447131,0.15301143996710376
312,M15171,M,0.29347826086956275,0.3580246913580325,0.1658905704307334,0.5535714285714285,0.6521739130434783,0,0,0,0,0,0,1,0.6666666666666707,0.4644251567317527,0.2841409691629906,0.36689969290744434,0.3476070528967199,0.32322996753573674,0.5522658610271903,0.12930236984556687
313,L47492,L,0.28260869565216495,0.3580246913580325,0.17462165308498256,0.44230769230769235,0.6640316205533596,0,0,0,0,0,0,1,0.6888888888888978,0.37120456910403193,0.28634361233480377,0.24019223075465587,0.3526448362720487,0.21160368472023156,0.5486404833836859,0.13818180788046244
314,L47493,L,0.29347826086956275,0.3580246913580325,0.08440046565774162,0.6456043956043955,0.6719367588932806,0,0,0,0,0,0,1,0.6666666666666707,0.5978140588941437,0.28854625550660984,0.24019223075430313,0.35516372795969886,0.17277368507933563,0.5703927492447131,0.19050672283458048
315,M15174,M,0.28260869565216495,0.3456790123456841,0.07683352735739235,0.6758241758241758,0.6798418972332015,0,0,0,0,0,0,1,0.6666666666666707,0.6310725351360957,0.28854625550660984,0.24019223075430313,0.35516372795969886,0.17277368507933563,0.6441087613293052,0.2522028230618595
316,L47495,L,0.28260869565216495,0.3333333333333357,0.2782305005820722,0.5054945054945055,0.691699604743083,0,0,0,0,0,0,1,0.6444444444444437,0.3734870954719538,0.28634361233480377,0.2401922307545819,0.3501259445843914,0.34554737018995557,0.636858006042296,0.2590642859412
317,L47496,L,0.2717391304347814,0.3333333333333357,0.3178114086146683,0.4038461538461539,0.6996047430830039,0,0,0,0,0,0,1,0.6666666666666583,0.28877425235219895,0.2819383259911845,0.31008683652374597,0.3450881612090697,0.38633370459725874,0.5709969788519637,0.3329793152977856
318,L47497,L,0.2717391304347814,0.3333333333333357,0.3009313154831199,0.3379120879120879,0.7075098814229248,0,0,0,0,0,0,1,0.6666666666666583,0.24854022989041097,0.27973568281938554,0.3668996929075003,0.34005037783375514,0.3455473701879913,0.5250755287009065,0.41215154123185244
319,L47498,L,0.2717391304347814,0.3333333333333357,0.20023282887077998,0.49587912087912084,0.7154150197628458,0,0,0,0,0,0,1,0.6666666666666583,0.401048277355555,0.2753303964757663,0.2401922307552987,0.33501259445843345,0.17277368507147875,0.45921450151057386,0.35262307673046617
320,L47499,L,0.2717391304347814,0.3333333333333357,0.25844004656577424,0.38873626373626374,0.7233201581027667,0,0,0,0,0,0,1,0.6666666666666583,0.29746404199935805,0.27312775330397443,0.19611613518568907,0.33249370277077617,0.0,0.33293051359516623,0.18421870704136525
321,H29734,H,0.2717391304347814,0.3333333333333357,0.22235157159487784,0.47252747252747257,0.7312252964426877,0,0,0,0,0,0,1,0.6666666666666583,0.37315605824143955,0.27092511013216125,0.0,0.33249370277077617,0.0,0.31842900302114796,0.16002159360772059
322,L47501,L,0.2717391304347814,0.3333333333333357,0.20372526193247964,0.3942307692307692,0.7509881422924901,0,0,0,0,0,0,1,0.6666666666666583,0.3214032443698324,0.27092511013216125,0.0,0.33249370277077617,0.0,0.3141993957703929,0.16225738848038193
323,L47502,L,0.2717391304347814,0.3456790123456841,0.1629802095459838,0.4972527472527473,0.758893280632411,0,0,0,0,0,0,1,0.6888888888888849,0.4208097466308868,0.27092511013216125,0.0,0.33501259445843345,0.17277368507147875,0.38429003021148034,0.12931825655600887
324,L47503,L,0.2717391304347814,0.3456790123456841,0.22875436554132722,0.5837912087912087,0.7667984189723319,0,0,0,0,0,0,1,0.6888888888888849,0.4533797139970157,0.27092511013216125,0.0,0.33753148614608364,0.21160368471542018,0.4229607250755286,0.20988048775483256
325,M15184,M,0.2717391304347814,0.3456790123456841,0.18626309662398144,0.5233516483516483,0.7747035573122529,0,0,0,0,0,0,1,0.6888888888888849,0.42935615646842873,0.27092511013216125,0.0,0.3400503778337409,0.21160368471613183,0.4821752265861027,0.17623036692966668
326,L47505,L,0.2717391304347814,0.3456790123456841,0.3090803259604191,0.3296703296703297,0.7865612648221343,0,0,0,0,0,0,1,0.6888888888888849,0.24066979325173377,0.27092511013216125,0.0,0.3425692695214124,0.17277368507409357,0.41933534743202394,0.2757374028864527
327,L47506,L,0.2608695652173836,0.3456790123456841,0.1938300349243307,0.5164835164835164,0.7944664031620553,0,0,0,0,0,0,1,0.7111111111111119,0.4201267742485383,0.2687224669603552,0.1961161351863719,0.3450881612090697,0.0,0.47311178247734154,0.2545831710446716
328,L47507,L,0.2608695652173836,0.3456790123456841,0.11932479627473813,0.7266483516483516,0.8023715415019762,1,0,0,0,1,0,1,0.7111111111111119,0.6395054975031641,0.2665198237885491,0.24019223075638815,0.3450881612090697,0.0,0.5740181268882173,0.3991339337884388
329,H29742,H,0.25,0.3333333333333357,0.3114086146682189,0.3791208791208791,0.8102766798418972,0,0,0,0,0,0,1,0.7111111111110995,0.2738687071615706,0.26211453744492985,0.36689969290880936,0.3425692695214053,0.17277368507409357,0.4839879154078549,0.43470374683816926
330,H29743,H,0.2608695652173836,0.3456790123456841,0.32130384167636794,0.3585164835164835,0.8300395256916996,0,0,0,0,0,0,1,0.7111111111111119,0.25700392198287486,0.2599118942731238,0.31008683652568275,0.3425692695214124,0.17277368507409357,0.4114803625377642,0.46422747951517707
331,M15190,M,0.25,0.3333333333333357,0.13387660069848661,0.5233516483516483,0.849802371541502,0,0,0,0,0,0,1,0.7111111111110995,0.45835300877333135,0.25550660792951874,0.24019223075833093,0.34005037783375514,0.21160368471613183,0.49667673716012095,0.4123908003730264
332,M15191,M,0.25,0.3333333333333357,0.12980209545983712,0.6607142857142857,0.8616600790513833,0,0,0,0,0,0,1,0.7111111111110995,0.5757601516619961,0.25330396475770556,0.24019223075883728,0.33753148614609074,0.21160368471542018,0.5601208459214501,0.46393984412444866
333,M15192,M,0.25,0.3209876543209944,0.21536670547147851,0.5,0.0,0,0,0,0,0,0,1,0.6888888888888849,0.39703258540065445,0.2511013215859066,0.19611613519045487,0.33249370277077617,0.27317918231056554,0.4604229607250755,0.33625359246898406
334,L47513,L,0.2391304347826022,0.308641975308646,0.27881257275902216,0.3777472527472528,0.011857707509881422,0,0,0,0,0,0,1,0.6888888888888849,0.2829254914791749,0.24889867841410052,0.31008683652758856,0.3274559193954687,0.4404881958697721,0.4598187311178249,0.33715475417392504
335,M15194,M,0.2391304347826022,0.2962962962963047,0.1752037252619325,0.5631868131868131,0.01976284584980237,0,0,0,0,0,0,1,0.6666666666666707,0.46675955562472476,0.24449339207048837,0.2401922307609962,0.31738035264483955,0.503717523246897,0.5498489425981871,0.2768888528598694
336,L47515,L,0.22826086956521152,0.2962962962963047,0.3381839348079162,0.30357142857142855,0.03162055335968379,0,0,0,0,0,0,1,0.6888888888888978,0.21581074075381262,0.24008810572687622,0.3668996929121388,0.3098236775818606,0.5037175232459685,0.45317220543806636,0.39863262859773935
337,M15196,M,0.25,0.308641975308646,0.4813736903376019,0.2293956043956044,0.03952569169960474,0,0,0,0,0,0,1,0.6666666666666583,0.14330567115061582,0.24008810572686912,0.3668996929121388,0.304785894206546,0.32322996752738,0.2634441087613293,0.3819308825544834
338,L47517,L,0.25,0.3209876543209944,0.3341094295692667,0.3282967032967033,0.05138339920948616,0,0,0,0,0,0,1,0.6888888888888849,0.23329090407874647,0.24008810572687622,0.3668996929121388,0.304785894206546,0.32322996752738,0.18791540785498484,0.34566081105779256
339,L47518,L,0.2391304347826022,0.308641975308646,0.2299185098952271,0.47252747252747257,0.05928853754940711,0,0,0,0,0,0,1,0.6888888888888849,0.36987721642054255,0.24008810572686912,0.3668996929121388,0.304785894206546,0.32322996752738,0.22960725075528698,0.37613955301264596
340,M15199,M,0.2391304347826022,0.308641975308646,0.31722933643771833,0.39010989010989017,0.06719367588932806,0,0,0,0,0,0,1,0.6888888888888849,0.2796172719247886,0.24008810572686912,0.3668996929121388,0.3073047858942033,0.2731791823048122,0.15347432024169183,0.24358196001920707
341,L47520,L,0.22826086956521152,0.2962962962963047,0.17811408614668223,0.489010989010989,0.07905138339920947,0,0,0,0,0,0,1,0.6888888888888978,0.4065043860932383,0.24008810572686912,0.3668996929121388,0.3073047858942033,0.2731791823048122,0.23504531722054378,0.2902655398805708
342,M15201,M,0.22826086956521152,0.308641975308646,0.21071012805587896,0.39560439560439564,0.08695652173913043,0,0,0,0,0,0,1,0.7111111111111119,0.31976271888507574,0.23568281938326407,0.3668996929128316,0.3073047858942033,0.2731791823048122,0.30815709969788496,0.16473402976923274
343,L47522,L,0.22826086956521152,0.308641975308646,0.1763678696158324,0.5865384615384615,0.09881422924901186,0,0,0,0,0,0,1,0.7111111111111119,0.4845822077887345,0.23127753303964482,0.24019223076407956,0.304785894206546,0.17277368506053437,0.4217522658610272,0.20897277839514788
344,L47523,L,0.2391304347826022,0.3209876543209944,0.1280558789289873,0.6153846153846153,0.1067193675889328,0,0,0,0,0,0,1,0.7111111111111119,0.5390198867381784,0.23127753303964482,0.24019223076407956,0.3073047858942033,0.2731791823048122,0.4845921450151057,0.2827505537653351
345,M15204,M,0.2391304347826022,0.308641975308646,0.7450523864959254,0.13736263736263737,0.11462450592885375,0,0,0,0,0,0,1,0.6888888888888849,0.0691104662501368,0.23127753303964482,0.24019223076407956,0.3073047858942033,0.2731791823048122,0.37341389728096674,0.5493062626669546
346,L47525,L,0.2391304347826022,0.3209876543209944,0.24272409778812576,0.3997252747252747,0.12648221343873517,0,0,0,0,0,0,1,0.7111111111111119,0.31096359243544625,0.2334801762114438,0.24019223076362445,0.31234256926951787,0.21160368470811045,0.3341389728096674,0.5462982314986207
347,M15206,M,0.2391304347826022,0.3209876543209944,0.16938300349243307,0.5686813186813187,0.13438735177865613,0,0,0,0,0,0,1,0.7111111111111119,0.47448848574929325,0.23568281938326407,0.19611613519510912,0.31486146095717515,0.21160368470891233,0.4102719033232628,0.5717646765799685
348,L47527,L,0.2391304347826022,0.3209876543209944,0.21885913853317818,0.5082417582417581,0.14624505928853754,0,0,0,0,0,0,1,0.7111111111111119,0.4016238294389038,0.23788546255507015,0.0,0.31738035264483244,0.17277368506536203,0.37583081570997,0.5432233973181153
349,L47528,L,0.25,0.3209876543209944,0.26135040745052396,0.38324175824175827,0.1541501976284585,0,0,0,0,0,0,1,0.6888888888888849,0.29252222033784553,0.24008810572686912,0.19611613519417548,0.31738035264483955,0.17277368506536203,0.2737160120845922,0.4672922694520306
350,L47529,L,0.25,0.3209876543209944,0.2485448195576252,0.4189560439560439,0.16205533596837943,0,0,0,0,0,0,1,0.6888888888888849,0.32292208057991995,0.2422907488986752,0.24019223076205432,0.31989924433249683,0.0,0.39758308157099675,0.2063373362554282
351,H29764,H,0.25,0.3209876543209944,0.1350407450523865,0.5563186813186812,0.16996047430830039,0,0,0,0,0,0,1,0.6888888888888849,0.4850894050326441,0.24449339207048837,0.2401922307617016,0.31989924433249683,0.0,0.4664652567975832,0.2160074499125305
352,M15211,M,0.25,0.3333333333333357,0.2578579743888243,0.37362637362637363,0.18972332015810275,0,0,0,0,0,0,1,0.7111111111110995,0.28673977631597003,0.24669603524229444,0.19611613519287954,0.322418136020147,0.17277368506743673,0.3806646525679759,0.20952492494109978
353,M15212,M,0.25,0.3333333333333357,0.19732246798603037,0.5796703296703296,0.20158102766798416,0,0,0,0,0,0,1,0.7111111111110995,0.4671959773138584,0.24889867841410052,0.0,0.3249370277078114,0.21160368471232285,0.412084592145015,0.26336150502381217
354,H29767,H,0.2391304347826022,0.3209876543209944,0.29452852153667064,0.3598901098901099,0.2134387351778656,0,0,0,0,0,0,1,0.7111111111111119,0.2656004507095676,0.24669603524229444,0.19611613519275412,0.3249370277078114,0.21160368471232285,0.40181268882175225,0.2789186712606477
355,L47534,L,0.25,0.3209876543209944,0.28521536670547154,0.4189560439560439,0.23320158102766797,0,0,0,0,0,0,1,0.6888888888888849,0.30985152998171195,0.24669603524229444,0.19611613519275412,0.3249370277078043,0.21160368471232285,0.4018126888217525,0.2789186712606477
356,L47535,L,0.25,0.3209876543209944,0.2648428405122235,0.45467032967032966,0.24110671936758893,0,0,0,0,0,0,1,0.6888888888888849,0.3426124004671569,0.24669603524229444,0.19611613519275412,0.3249370277078114,0.21160368471232285,0.35709969788519647,0.23216059183286325
357,M15216,M,0.25,0.3333333333333357,0.13387660069848661,0.6195054945054944,0.24901185770750986,0,0,0,0,0,0,1,0.7111111111110995,0.5384461442309934,0.24669603524229444,0.19611613519275412,0.3249370277078114,0.21160368471232285,0.4652567975830816,0.2975976836965897
358,L47537,L,0.25,0.3333333333333357,0.2031431897555297,0.41758241758241765,0.2608695652173913,0,0,0,0,0,0,1,0.7111111111110995,0.33955435085468333,0.24669603524229444,0.19611613519275412,0.3249370277078114,0.21160368471232285,0.3939577039274923,0.26411873292657256
359,M15218,M,0.25,0.3209876543209944,0.17403958090803262,0.4519230769230769,0.26877470355731226,0,0,0,0,0,0,1,0.6888888888888849,0.3791045599169275,0.24889867841410052,0.0,0.3249370277078114,0.21160368471232285,0.43444108761329303,0.22015698297286096
360,M15219,M,0.25,0.3209876543209944,0.23224679860302677,0.42307692307692313,0.28063241106719367,0,0,0,0,0,0,1,0.6888888888888849,0.33213092966037666,0.24889867841410052,0.0,0.3249370277078114,0.21160368471232285,0.43625377643504526,0.21821616929963727
361,M15220,M,0.2391304347826022,0.3209876543209944,0.20547147846332947,0.47252747252747257,0.2924901185770751,0,0,0,0,0,0,1,0.7111111111111119,0.380672371558244,0.24669603524229444,0.19611613519275412,0.3249370277078043,0.21160368471232285,0.4441087613293052,0.2163330717800902
